id,class,order,family,genus,scientific_name,common_name,iucn_status,year,month,day,lat,long,x1_month_year,last_month_year,survey_duration,survey_frequency,road_id,road_length,road_lat_initial,road_long_initial,road_lat_final,road_long_final,reference_id
9166,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2013,December,21,-30.665487,-50.53622,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9167,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2013,December,21,-30.831532,-50.677124,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9168,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.175579,-50.506324,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9169,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.190888,-50.501913,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9170,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.209903,-50.496529,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9171,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.211854,-50.495949,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9172,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.238328,-50.486313,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9173,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.362963,-50.495371,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9174,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-30.506856,-50.455619,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9175,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,21,-31.153566,-50.938507,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9176,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,22,-31.816384,-51.71486,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9177,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,January,22,-31.784898,-51.655075,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9178,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.173057,-50.507139,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9179,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.274871,-50.477155,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9180,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.390142,-50.498332,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9181,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.394685,-50.499783,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9182,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.394928,-50.499755,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9183,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.5103,-50.455418,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9184,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.517507,-50.457373,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9185,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.675933,-50.548762,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9186,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-30.998827,-50.830229,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9187,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.028806,-50.859677,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9188,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.0489,-50.875962,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9189,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.089576,-50.912588,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9190,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.519356,-51.277,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9191,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.519314,-51.276955,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9192,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.633763,-51.42388,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9193,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.656919,-51.445951,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9194,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,24,-31.661408,-51.456761,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9195,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,25,-31.879486,-51.859843,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9196,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,25,-31.814524,-51.711522,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9197,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,February,25,-31.804735,-51.689505,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9198,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.175067,-50.506548,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9199,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.177085,-50.505984,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9200,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.190967,-50.501913,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9201,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.211014,-50.496127,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9202,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.310245,-50.48603,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9203,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.362408,-50.495325,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9204,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.378321,-50.49579,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9205,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.406326,-50.501957,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9206,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.483003,-50.461866,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9207,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.494702,-50.458359,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9208,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.54362,-50.466878,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9209,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.704007,-50.57701,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9210,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.708553,-50.581268,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9211,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.781166,-50.640701,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9212,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-30.849773,-50.689242,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9213,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-31.020956,-50.852357,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9214,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-31.048056,-50.875283,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9215,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,18,-31.405633,-51.166295,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9216,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.88773,-51.891416,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9217,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.879207,-51.858622,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9218,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.874704,-51.844308,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9219,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.804659,-51.689386,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9220,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.675537,-51.484921,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9221,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,March,19,-31.626931,-51.414452,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9222,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,April,24,-30.161673,-50.510344,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9223,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,April,24,-30.219494,-50.493312,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9224,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,April,24,-30.240977,-50.485239,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9225,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,April,24,-30.269298,-50.476739,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9226,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.162156,-50.510318,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9227,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.168294,-50.508429,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9228,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.185467,-50.503555,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9229,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.222099,-50.492387,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9230,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.28623,-50.477823,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
9231,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2014,June,23,-30.601261,-50.498715,September_2012,October_2015,37,1,BR_101_Capivari_do_sul__São_José_do_Norte,276.8,-30.150333,-50.513703,-32.0104,-52.038258,Goncalves_etal_2018
